symbol,entry_time,entry_price,exit_time,exit_price,raw_return_pct,net_return_pct,resolved,bars_held,days_held,signal_volume_ratio
XLMUSDT,2026-07-27 19:00:00+00:00,0.1767,2026-08-21 08:00:00+00:00,0.19437000000000001,10.0,9.8,True,589,24.54,2.636
MANAUSDT,2026-07-27 23:00:00+00:00,0.0666,2026-08-21 08:00:00+00:00,0.07326000000000002,10.0,9.8,True,585,24.38,3.458
AXSUSDT,2026-07-27 23:00:00+00:00,0.838,2026-08-08 20:00:00+00:00,0.9218000000000001,10.0,9.8,True,285,11.88,6.627
SANDUSDT,2026-07-27 23:00:00+00:00,0.04334,2026-08-21 08:00:00+00:00,0.047674,10.0,9.8,True,585,24.38,3.447
CHZUSDT,2026-07-27 23:00:00+00:00,0.01297,2026-08-21 12:00:00+00:00,0.014267000000000002,10.0,9.8,True,589,24.54,4.1
OPUSDT,2026-07-28 00:00:00+00:00,0.0873,2026-08-20 16:00:00+00:00,0.09603,10.0,9.8,True,568,23.67,2.515
ATOMUSDT,2026-07-28 01:00:00+00:00,1.303,2026-08-11 14:00:00+00:00,1.4333,10.0,9.8,True,349,14.54,2.705
MANAUSDT,2026-07-28 02:00:00+00:00,0.0664,2026-08-21 08:00:00+00:00,0.07304000000000001,10.0,9.8,True,582,24.25,7.195
MANAUSDT,2026-07-28 05:00:00+00:00,0.0678,2026-08-21 08:00:00+00:00,0.07458000000000001,10.0,9.8,True,579,24.12,2.685
DOTUSDT,2026-07-28 07:00:00+00:00,0.765,2026-08-04 02:00:00+00:00,0.8415000000000001,10.0,9.8,True,163,6.79,3.682
ADAUSDT,2026-07-28 07:00:00+00:00,0.1569,2026-07-30 14:00:00+00:00,0.17259000000000002,10.0,9.8,True,55,2.29,2.64
UNIUSDT,2026-07-28 11:00:00+00:00,3.794,2026-07-30 12:00:00+00:00,4.1734,10.0,9.8,True,49,2.04,2.513
BCHUSDT,2026-07-28 12:00:00+00:00,212.7,2026-08-21 05:00:00+00:00,233.97,10.0,9.8,True,569,23.71,3.105
OPUSDT,2026-07-28 12:00:00+00:00,0.0864,2026-08-20 16:00:00+00:00,0.09504000000000001,10.0,9.8,True,556,23.17,3.74
ETCUSDT,2026-07-28 14:00:00+00:00,6.69,2026-08-21 08:00:00+00:00,7.359000000000001,10.0,9.8,True,570,23.75,2.831
BTCUSDT,2026-07-28 14:00:00+00:00,63104.0,2026-08-19 15:00:00+00:00,69414.40000000001,10.0,9.8,True,529,22.04,3.024
LINKUSDT,2026-07-28 14:00:00+00:00,8.238,2026-08-15 00:00:00+00:00,9.0618,10.0,9.8,True,418,17.42,2.957
BNBUSDT,2026-07-28 14:00:00+00:00,565.5,2026-08-19 20:00:00+00:00,622.0500000000001,10.0,9.8,True,534,22.25,2.885
BCHUSDT,2026-07-28 14:00:00+00:00,210.3,2026-08-21 05:00:00+00:00,231.33000000000004,10.0,9.8,True,567,23.62,5.791
APTUSDT,2026-07-29 07:00:00+00:00,0.576,2026-08-21 10:00:00+00:00,0.6336,10.0,9.8,True,555,23.12,2.767
NEARUSDT,2026-07-29 08:00:00+00:00,1.608,2026-08-04 02:00:00+00:00,1.7688000000000001,10.0,9.8,True,138,5.75,3.353
FILUSDT,2026-07-29 13:00:00+00:00,0.691,2026-08-20 17:00:00+00:00,0.7601,10.0,9.8,True,532,22.17,3.288
AAVEUSDT,2026-07-29 16:00:00+00:00,98.73,2026-08-21 08:00:00+00:00,108.60300000000001,10.0,9.8,True,544,22.67,5.748
FILUSDT,2026-07-29 16:00:00+00:00,0.6886,2026-08-20 17:00:00+00:00,0.75746,10.0,9.8,True,529,22.04,2.602
ADAUSDT,2026-07-29 19:00:00+00:00,0.168,2026-08-02 05:00:00+00:00,0.18480000000000002,10.0,9.8,True,82,3.42,3.011
OPUSDT,2026-07-29 19:00:00+00:00,0.0887,2026-08-20 23:00:00+00:00,0.09757,10.0,9.8,True,532,22.17,3.059
ATOMUSDT,2026-07-31 08:00:00+00:00,1.234,2026-08-03 17:00:00+00:00,1.3574000000000002,10.0,9.8,True,81,3.38,2.924
CHZUSDT,2026-07-31 14:00:00+00:00,0.01289,2026-08-21 12:00:00+00:00,0.014179000000000002,10.0,9.8,True,502,20.92,2.567
NEARUSDT,2026-07-31 14:00:00+00:00,1.668,2026-08-21 05:00:00+00:00,1.8348,10.0,9.8,True,495,20.62,3.658
APTUSDT,2026-07-31 15:00:00+00:00,0.563,2026-08-21 08:00:00+00:00,0.6193,10.0,9.8,True,497,20.71,3.94
XLMUSDT,2026-07-31 15:00:00+00:00,0.1721,2026-08-20 17:00:00+00:00,0.18931,10.0,9.8,True,482,20.08,6.782
LINKUSDT,2026-07-31 15:00:00+00:00,8.131,2026-08-14 17:00:00+00:00,8.9441,10.0,9.8,True,338,14.08,5.577
OPUSDT,2026-07-31 15:00:00+00:00,0.0851,2026-08-20 15:00:00+00:00,0.09361,10.0,9.8,True,480,20.0,2.523
DOTUSDT,2026-07-31 15:00:00+00:00,0.755,2026-08-03 17:00:00+00:00,0.8305000000000001,10.0,9.8,True,74,3.08,7.252
ETCUSDT,2026-07-31 15:00:00+00:00,6.62,2026-08-21 07:00:00+00:00,7.282000000000001,10.0,9.8,True,496,20.67,3.389
DOGEUSDT,2026-07-31 15:00:00+00:00,0.06935,2026-08-19 21:00:00+00:00,0.076285,10.0,9.8,True,462,19.25,4.688
AAVEUSDT,2026-08-01 04:00:00+00:00,92.59,2026-08-21 07:00:00+00:00,101.84900000000002,10.0,9.8,True,483,20.12,5.99
AVAXUSDT,2026-08-01 20:00:00+00:00,6.132,2026-08-04 01:00:00+00:00,6.7452000000000005,10.0,9.8,True,53,2.21,2.58
APTUSDT,2026-08-01 21:00:00+00:00,0.549,2026-08-06 05:00:00+00:00,0.6039000000000001,10.0,9.8,True,104,4.33,3.934
ETHUSDT,2026-08-02 03:00:00+00:00,1876.9,2026-08-19 15:00:00+00:00,2064.59,10.0,9.8,True,420,17.5,3.367
ETCUSDT,2026-08-02 03:00:00+00:00,6.61,2026-08-21 07:00:00+00:00,7.271000000000001,10.0,9.8,True,460,19.17,2.68
CHZUSDT,2026-08-02 03:00:00+00:00,0.0128,2026-08-08 18:00:00+00:00,0.014080000000000002,10.0,9.8,True,159,6.62,3.158
ENJUSDT,2026-08-03 08:00:00+00:00,0.02449,2026-08-21 08:00:00+00:00,0.026939000000000005,10.0,9.8,True,432,18.0,3.62
BNBUSDT,2026-08-03 08:00:00+00:00,583.74,2026-08-20 08:00:00+00:00,642.114,10.0,9.8,True,408,17.0,2.699
TRXUSDT,2026-08-03 10:00:00+00:00,0.3275,2026-09-25 12:00:00+00:00,0.3373,2.992,2.792,False,1274,53.08,4.156
ENJUSDT,2026-08-03 11:00:00+00:00,0.02468,2026-08-21 08:00:00+00:00,0.027148000000000002,10.0,9.8,True,429,17.88,3.599
SUIUSDT,2026-08-03 14:00:00+00:00,0.6967,2026-08-21 05:00:00+00:00,0.76637,10.0,9.8,True,423,17.62,4.772
BCHUSDT,2026-08-03 14:00:00+00:00,211.5,2026-08-21 05:00:00+00:00,232.65,10.0,9.8,True,423,17.62,3.631
SOLUSDT,2026-08-03 15:00:00+00:00,73.79,2026-08-19 15:00:00+00:00,81.16900000000001,10.0,9.8,True,384,16.0,4.278
BTCUSDT,2026-08-03 15:00:00+00:00,63967.19,2026-08-20 08:00:00+00:00,70363.90900000001,10.0,9.8,True,401,16.71,4.862
LTCUSDT,2026-08-03 15:00:00+00:00,44.45,2026-08-21 06:00:00+00:00,48.89500000000001,10.0,9.8,True,423,17.62,2.668
XRPUSDT,2026-08-03 15:00:00+00:00,1.0829,2026-08-20 11:00:00+00:00,1.19119,10.0,9.8,True,404,16.83,2.574
ETHUSDT,2026-08-03 15:00:00+00:00,1873.79,2026-08-19 15:00:00+00:00,2061.1690000000003,10.0,9.8,True,384,16.0,3.024
UNIUSDT,2026-08-03 15:00:00+00:00,4.04,2026-08-22 04:00:00+00:00,4.444000000000001,10.0,9.8,True,445,18.54,2.852
CHZUSDT,2026-08-04 11:00:00+00:00,0.01305,2026-08-21 13:00:00+00:00,0.014355000000000001,10.0,9.8,True,410,17.08,4.37
XLMUSDT,2026-08-04 15:00:00+00:00,0.1694,2026-08-20 17:00:00+00:00,0.18634,10.0,9.8,True,386,16.08,3.042
ENJUSDT,2026-08-04 15:00:00+00:00,0.02451,2026-08-21 08:00:00+00:00,0.026961000000000002,10.0,9.8,True,401,16.71,4.88
FILUSDT,2026-08-04 17:00:00+00:00,0.7147,2026-08-21 09:00:00+00:00,0.78617,10.0,9.8,True,400,16.67,2.783
MANAUSDT,2026-08-05 00:00:00+00:00,0.0666,2026-08-21 08:00:00+00:00,0.07326000000000002,10.0,9.8,True,392,16.33,2.597
MANAUSDT,2026-08-05 02:00:00+00:00,0.0667,2026-08-21 08:00:00+00:00,0.07337,10.0,9.8,True,390,16.25,3.068
ETCUSDT,2026-08-05 08:00:00+00:00,6.49,2026-08-21 06:00:00+00:00,7.139000000000001,10.0,9.8,True,382,15.92,3.527
BCHUSDT,2026-08-05 10:00:00+00:00,212.1,2026-08-21 05:00:00+00:00,233.31,10.0,9.8,True,379,15.79,7.568
CHZUSDT,2026-08-05 14:00:00+00:00,0.01274,2026-08-08 18:00:00+00:00,0.014014,10.0,9.8,True,76,3.17,2.654
ETCUSDT,2026-08-05 14:00:00+00:00,6.49,2026-08-21 06:00:00+00:00,7.139000000000001,10.0,9.8,True,376,15.67,2.568
DOGEUSDT,2026-08-05 14:00:00+00:00,0.06983,2026-08-20 08:00:00+00:00,0.076813,10.0,9.8,True,354,14.75,2.675
XRPUSDT,2026-08-05 14:00:00+00:00,1.0618,2026-08-20 11:00:00+00:00,1.1679800000000002,10.0,9.8,True,357,14.88,2.938
NEARUSDT,2026-08-05 14:00:00+00:00,1.696,2026-08-21 07:00:00+00:00,1.8656000000000001,10.0,9.8,True,377,15.71,3.199
AAVEUSDT,2026-08-06 02:00:00+00:00,89.12,2026-08-20 08:00:00+00:00,98.03200000000001,10.0,9.8,True,342,14.25,3.321
XLMUSDT,2026-08-06 10:00:00+00:00,0.1604,2026-08-20 09:00:00+00:00,0.17644,10.0,9.8,True,335,13.96,3.631
MANAUSDT,2026-08-06 12:00:00+00:00,0.0663,2026-08-21 08:00:00+00:00,0.07293000000000001,10.0,9.8,True,356,14.83,2.715
DOGEUSDT,2026-08-06 14:00:00+00:00,0.0688,2026-08-19 21:00:00+00:00,0.07568000000000001,10.0,9.8,True,319,13.29,3.142
LTCUSDT,2026-08-06 14:00:00+00:00,45.48,2026-08-21 08:00:00+00:00,50.028,10.0,9.8,True,354,14.75,3.525
SHIBUSDT,2026-08-06 14:00:00+00:00,4.72e-06,2026-08-21 07:00:00+00:00,5.1920000000000004e-06,10.0,9.8,True,353,14.71,2.911
OPUSDT,2026-08-06 14:00:00+00:00,0.0868,2026-08-20 16:00:00+00:00,0.09548000000000001,10.0,9.8,True,338,14.08,5.68
SHIBUSDT,2026-08-06 16:00:00+00:00,4.68e-06,2026-08-21 07:00:00+00:00,5.1480000000000005e-06,10.0,9.8,True,351,14.62,3.381
ATOMUSDT,2026-08-06 16:00:00+00:00,1.386,2026-08-13 14:00:00+00:00,1.5246,10.0,9.8,True,166,6.92,6.901
FILUSDT,2026-08-06 17:00:00+00:00,0.7292,2026-08-21 21:00:00+00:00,0.80212,10.0,9.8,True,364,15.17,5.308
MANAUSDT,2026-08-06 18:00:00+00:00,0.0658,2026-08-21 07:00:00+00:00,0.07238,10.0,9.8,True,349,14.54,2.681
SOLUSDT,2026-08-07 10:00:00+00:00,73.62,2026-08-19 14:00:00+00:00,80.98200000000001,10.0,9.8,True,292,12.17,2.891
ETHUSDT,2026-08-07 10:00:00+00:00,1913.04,2026-08-19 15:00:00+00:00,2104.344,10.0,9.8,True,293,12.21,4.041
DOTUSDT,2026-08-07 13:00:00+00:00,0.818,2026-08-21 10:00:00+00:00,0.8998,10.0,9.8,True,333,13.88,2.665
ATOMUSDT,2026-08-07 16:00:00+00:00,1.354,2026-08-13 13:00:00+00:00,1.4894000000000003,10.0,9.8,True,141,5.88,6.144
FILUSDT,2026-08-07 18:00:00+00:00,0.6798,2026-08-20 16:00:00+00:00,0.74778,10.0,9.8,True,310,12.92,9.221
XRPUSDT,2026-08-09 08:00:00+00:00,1.0371,2026-08-20 08:00:00+00:00,1.14081,10.0,9.8,True,264,11.0,2.581
ETCUSDT,2026-08-09 08:00:00+00:00,6.5,2026-08-21 07:00:00+00:00,7.15,10.0,9.8,True,287,11.96,2.994
ARBUSDT,2026-08-09 09:00:00+00:00,0.0772,2026-08-19 20:00:00+00:00,0.08492000000000001,10.0,9.8,True,251,10.46,2.97
ETCUSDT,2026-08-09 13:00:00+00:00,6.5,2026-08-21 07:00:00+00:00,7.15,10.0,9.8,True,282,11.75,2.522
SANDUSDT,2026-08-09 21:00:00+00:00,0.04176,2026-08-21 08:00:00+00:00,0.045936000000000005,10.0,9.8,True,275,11.46,2.744
ETCUSDT,2026-08-10 01:00:00+00:00,6.45,2026-08-21 02:00:00+00:00,7.095000000000001,10.0,9.8,True,265,11.04,2.958
DOGEUSDT,2026-08-10 01:00:00+00:00,0.06963,2026-08-20 08:00:00+00:00,0.07659300000000001,10.0,9.8,True,247,10.29,2.757
BCHUSDT,2026-08-10 07:00:00+00:00,217.2,2026-08-21 05:00:00+00:00,238.92000000000002,10.0,9.8,True,262,10.92,2.585
AXSUSDT,2026-08-10 12:00:00+00:00,0.925,2026-08-21 08:00:00+00:00,1.0175,10.0,9.8,True,260,10.83,5.481
ETCUSDT,2026-08-11 01:00:00+00:00,6.39,2026-08-21 01:00:00+00:00,7.029,10.0,9.8,True,240,10.0,2.62
SANDUSDT,2026-08-11 13:00:00+00:00,0.0406,2026-08-21 05:00:00+00:00,0.04466,10.0,9.8,True,232,9.67,6.168
XLMUSDT,2026-08-11 16:00:00+00:00,0.1601,2026-08-20 08:00:00+00:00,0.17611000000000002,10.0,9.8,True,208,8.67,2.609
XRPUSDT,2026-08-11 16:00:00+00:00,1.0039,2026-08-19 20:00:00+00:00,1.1042900000000002,10.0,9.8,True,196,8.17,2.926
OPUSDT,2026-08-11 17:00:00+00:00,0.0888,2026-08-20 23:00:00+00:00,0.09768000000000002,10.0,9.8,True,222,9.25,3.94
APTUSDT,2026-08-12 13:00:00+00:00,0.571,2026-08-21 09:00:00+00:00,0.6281,10.0,9.8,True,212,8.83,3.652
FILUSDT,2026-08-12 15:00:00+00:00,0.6991,2026-08-20 17:00:00+00:00,0.7690100000000001,10.0,9.8,True,194,8.08,2.751
APTUSDT,2026-08-12 15:00:00+00:00,0.567,2026-08-21 09:00:00+00:00,0.6237,10.0,9.8,True,210,8.75,3.891
ARBUSDT,2026-08-12 21:00:00+00:00,0.0765,2026-08-19 20:00:00+00:00,0.08415,10.0,9.8,True,167,6.96,3.296
MANAUSDT,2026-08-13 02:00:00+00:00,0.0641,2026-08-20 20:00:00+00:00,0.07051000000000002,10.0,9.8,True,186,7.75,3.02
UNIUSDT,2026-08-14 04:00:00+00:00,3.435,2026-08-20 17:00:00+00:00,3.7785,10.0,9.8,True,157,6.54,2.807
ETCUSDT,2026-08-14 06:00:00+00:00,6.17,2026-08-20 08:00:00+00:00,6.787000000000001,10.0,9.8,True,146,6.08,4.931
AXSUSDT,2026-08-14 09:00:00+00:00,0.859,2026-08-20 13:00:00+00:00,0.9449000000000001,10.0,9.8,True,148,6.17,4.16
UNIUSDT,2026-08-14 13:00:00+00:00,3.245,2026-08-19 16:00:00+00:00,3.5695000000000006,10.0,9.8,True,123,5.12,2.846
DOGEUSDT,2026-08-14 13:00:00+00:00,0.06929,2026-08-19 21:00:00+00:00,0.07621900000000001,10.0,9.8,True,128,5.33,2.54
SUIUSDT,2026-08-14 16:00:00+00:00,0.6772,2026-08-20 16:00:00+00:00,0.7449200000000001,10.0,9.8,True,144,6.0,3.887
MANAUSDT,2026-08-14 17:00:00+00:00,0.0649,2026-08-21 06:00:00+00:00,0.07139000000000001,10.0,9.8,True,157,6.54,18.951
ENJUSDT,2026-08-14 17:00:00+00:00,0.02453,2026-08-21 08:00:00+00:00,0.026983000000000004,10.0,9.8,True,159,6.62,5.751
FILUSDT,2026-08-14 18:00:00+00:00,0.6771,2026-08-20 16:00:00+00:00,0.7448100000000001,10.0,9.8,True,142,5.92,2.562
LINKUSDT,2026-08-14 18:00:00+00:00,8.921,2026-08-19 08:00:00+00:00,9.8131,10.0,9.8,True,110,4.58,2.85
LTCUSDT,2026-08-14 18:00:00+00:00,43.84,2026-08-20 15:00:00+00:00,48.22400000000001,10.0,9.8,True,141,5.88,3.149
TRXUSDT,2026-08-15 17:00:00+00:00,0.332,2026-09-25 12:00:00+00:00,0.3373,1.596,1.396,False,979,40.79,2.919
ADAUSDT,2026-08-15 18:00:00+00:00,0.1776,2026-08-20 11:00:00+00:00,0.19536000000000003,10.0,9.8,True,113,4.71,2.653
ETCUSDT,2026-08-16 01:00:00+00:00,6.21,2026-08-20 15:00:00+00:00,6.831,10.0,9.8,True,110,4.58,3.051
ATOMUSDT,2026-08-16 02:00:00+00:00,1.499,2026-08-22 02:00:00+00:00,1.6489000000000003,10.0,9.8,True,144,6.0,2.966
SUIUSDT,2026-08-16 07:00:00+00:00,0.6754,2026-08-20 16:00:00+00:00,0.74294,10.0,9.8,True,105,4.38,2.621
ETCUSDT,2026-08-16 07:00:00+00:00,6.16,2026-08-20 08:00:00+00:00,6.776000000000001,10.0,9.8,True,97,4.04,2.694
AXSUSDT,2026-08-16 08:00:00+00:00,0.868,2026-08-20 17:00:00+00:00,0.9548000000000001,10.0,9.8,True,105,4.38,3.202
SUIUSDT,2026-08-16 12:00:00+00:00,0.6767,2026-08-20 16:00:00+00:00,0.74437,10.0,9.8,True,100,4.17,4.751
AAVEUSDT,2026-08-16 13:00:00+00:00,86.13,2026-08-19 20:00:00+00:00,94.74300000000001,10.0,9.8,True,79,3.29,2.888
ENJUSDT,2026-08-16 13:00:00+00:00,0.02394,2026-08-21 01:00:00+00:00,0.026334000000000003,10.0,9.8,True,108,4.5,2.866
ENJUSDT,2026-08-16 15:00:00+00:00,0.02396,2026-08-21 01:00:00+00:00,0.026356,10.0,9.8,True,106,4.42,4.805
XLMUSDT,2026-08-16 16:00:00+00:00,0.1579,2026-08-20 08:00:00+00:00,0.17369000000000004,10.0,9.8,True,88,3.67,3.321
XRPUSDT,2026-08-17 01:00:00+00:00,0.9935,2026-08-19 20:00:00+00:00,1.09285,10.0,9.8,True,67,2.79,2.909
ETCUSDT,2026-08-17 01:00:00+00:00,6.16,2026-08-20 08:00:00+00:00,6.776000000000001,10.0,9.8,True,79,3.29,3.887
FILUSDT,2026-08-17 03:00:00+00:00,0.669,2026-08-20 16:00:00+00:00,0.7359000000000001,10.0,9.8,True,85,3.54,17.381
ETCUSDT,2026-08-17 03:00:00+00:00,6.23,2026-08-20 15:00:00+00:00,6.853000000000001,10.0,9.8,True,84,3.5,2.742
ATOMUSDT,2026-08-17 09:00:00+00:00,1.447,2026-08-21 08:00:00+00:00,1.5917000000000001,10.0,9.8,True,95,3.96,2.638
AXSUSDT,2026-08-17 11:00:00+00:00,0.857,2026-08-20 13:00:00+00:00,0.9427000000000001,10.0,9.8,True,74,3.08,3.417
CHZUSDT,2026-08-17 13:00:00+00:00,0.01213,2026-08-21 01:00:00+00:00,0.013343,10.0,9.8,True,84,3.5,2.91
ATOMUSDT,2026-08-17 13:00:00+00:00,1.424,2026-08-21 07:00:00+00:00,1.5664,10.0,9.8,True,90,3.75,4.384
TRXUSDT,2026-08-17 17:00:00+00:00,0.3315,2026-09-25 12:00:00+00:00,0.3373,1.75,1.55,False,931,38.79,6.903
ATOMUSDT,2026-08-17 21:00:00+00:00,1.425,2026-08-21 07:00:00+00:00,1.5675000000000001,10.0,9.8,True,82,3.42,2.624
AXSUSDT,2026-08-17 22:00:00+00:00,0.853,2026-08-20 13:00:00+00:00,0.9383,10.0,9.8,True,63,2.62,2.896
SANDUSDT,2026-08-18 04:00:00+00:00,0.038,2026-08-20 08:00:00+00:00,0.041800000000000004,10.0,9.8,True,52,2.17,2.632
DOTUSDT,2026-08-18 04:00:00+00:00,0.732,2026-08-19 21:00:00+00:00,0.8052,10.0,9.8,True,41,1.71,2.51
MANAUSDT,2026-08-18 04:00:00+00:00,0.0625,2026-08-20 15:00:00+00:00,0.06875,10.0,9.8,True,59,2.46,3.104
CHZUSDT,2026-08-18 04:00:00+00:00,0.01178,2026-08-19 21:00:00+00:00,0.012958000000000003,10.0,9.8,True,41,1.71,3.856
ETCUSDT,2026-08-18 04:00:00+00:00,6.05,2026-08-19 21:00:00+00:00,6.655,10.0,9.8,True,41,1.71,4.146
SUIUSDT,2026-08-18 05:00:00+00:00,0.6473,2026-08-19 21:00:00+00:00,0.71203,10.0,9.8,True,40,1.67,3.947
OPUSDT,2026-08-18 05:00:00+00:00,0.0819,2026-08-19 21:00:00+00:00,0.09009,10.0,9.8,True,40,1.67,3.71
ETCUSDT,2026-08-18 06:00:00+00:00,6.05,2026-08-19 21:00:00+00:00,6.655,10.0,9.8,True,39,1.62,3.646
OPUSDT,2026-08-18 08:00:00+00:00,0.0827,2026-08-19 21:00:00+00:00,0.09097000000000001,10.0,9.8,True,37,1.54,4.738
ETCUSDT,2026-08-18 08:00:00+00:00,6.04,2026-08-19 21:00:00+00:00,6.644000000000001,10.0,9.8,True,37,1.54,4.485
XLMUSDT,2026-08-18 13:00:00+00:00,0.1526,2026-08-19 15:00:00+00:00,0.16786000000000004,10.0,9.8,True,26,1.08,2.563
ATOMUSDT,2026-08-18 15:00:00+00:00,1.401,2026-08-21 02:00:00+00:00,1.5411000000000001,10.0,9.8,True,59,2.46,3.818
ETHUSDT,2026-08-18 15:00:00+00:00,1911.03,2026-08-19 15:00:00+00:00,2102.1330000000003,10.0,9.8,True,24,1.0,3.96
LINKUSDT,2026-08-18 16:00:00+00:00,9.48,2026-08-19 20:00:00+00:00,10.428,10.0,9.8,True,28,1.17,2.646
ENJUSDT,2026-08-18 16:00:00+00:00,0.02345,2026-08-20 15:00:00+00:00,0.025795000000000002,10.0,9.8,True,47,1.96,9.905
APTUSDT,2026-08-23 12:00:00+00:00,0.638,2026-09-18 03:00:00+00:00,0.7018000000000001,10.0,9.8,True,615,25.62,3.551
ATOMUSDT,2026-08-24 14:00:00+00:00,1.551,2026-09-08 12:00:00+00:00,1.7061000000000002,10.0,9.8,True,358,14.92,6.251
ADAUSDT,2026-08-24 14:00:00+00:00,0.2216,2026-09-21 11:00:00+00:00,0.24376,10.0,9.8,True,669,27.88,2.834
MANAUSDT,2026-08-24 14:00:00+00:00,0.0745,2026-09-19 00:00:00+00:00,0.08195000000000001,10.0,9.8,True,610,25.42,3.238
ENJUSDT,2026-08-26 06:00:00+00:00,0.02632,2026-09-04 21:00:00+00:00,0.028952000000000002,10.0,9.8,True,231,9.62,4.211
ARBUSDT,2026-08-27 00:00:00+00:00,0.0928,2026-08-31 21:00:00+00:00,0.10208,10.0,9.8,True,117,4.88,3.178
FILUSDT,2026-08-27 00:00:00+00:00,0.7161,2026-09-01 19:00:00+00:00,0.78771,10.0,9.8,True,139,5.79,5.725
FILUSDT,2026-08-28 00:00:00+00:00,0.7044,2026-09-01 17:00:00+00:00,0.7748400000000001,10.0,9.8,True,113,4.71,3.09
LTCUSDT,2026-08-28 13:00:00+00:00,49.04,2026-09-05 07:00:00+00:00,53.944,10.0,9.8,True,186,7.75,2.804
XLMUSDT,2026-08-28 15:00:00+00:00,0.1829,2026-09-19 13:00:00+00:00,0.20119000000000004,10.0,9.8,True,526,21.92,5.209
APTUSDT,2026-08-28 15:00:00+00:00,0.561,2026-09-03 07:00:00+00:00,0.6171000000000001,10.0,9.8,True,136,5.67,4.604
ARBUSDT,2026-08-28 15:00:00+00:00,0.0908,2026-08-31 20:00:00+00:00,0.09988000000000001,10.0,9.8,True,77,3.21,4.425
AVAXUSDT,2026-08-28 15:00:00+00:00,7.438,2026-09-07 17:00:00+00:00,8.1818,10.0,9.8,True,242,10.08,2.702
NEARUSDT,2026-08-28 15:00:00+00:00,1.872,2026-09-04 19:00:00+00:00,2.0592,10.0,9.8,True,172,7.17,3.057
AAVEUSDT,2026-08-28 15:00:00+00:00,125.68,2026-09-06 00:00:00+00:00,138.24800000000002,10.0,9.8,True,201,8.38,2.86
OPUSDT,2026-08-28 15:00:00+00:00,0.0931,2026-09-03 15:00:00+00:00,0.10241000000000001,10.0,9.8,True,144,6.0,3.057
ADAUSDT,2026-08-28 15:00:00+00:00,0.2108,2026-09-08 16:00:00+00:00,0.23188,10.0,9.8,True,265,11.04,5.748
SOLUSDT,2026-08-28 15:00:00+00:00,106.31,2026-09-21 11:00:00+00:00,116.94100000000002,10.0,9.8,True,572,23.83,4.082
SHIBUSDT,2026-08-28 15:00:00+00:00,5.34e-06,2026-09-21 15:00:00+00:00,5.874e-06,10.0,9.8,True,576,24.0,3.847
LINKUSDT,2026-08-28 15:00:00+00:00,11.84,2026-09-06 20:00:00+00:00,13.024000000000001,10.0,9.8,True,221,9.21,3.251
DOGEUSDT,2026-08-28 15:00:00+00:00,0.08772,2026-09-21 15:00:00+00:00,0.09649200000000001,10.0,9.8,True,576,24.0,3.078
ENJUSDT,2026-08-28 15:00:00+00:00,0.02593,2026-09-04 21:00:00+00:00,0.028523000000000003,10.0,9.8,True,174,7.25,7.152
SUIUSDT,2026-08-28 15:00:00+00:00,0.7704,2026-09-19 10:00:00+00:00,0.8474400000000001,10.0,9.8,True,523,21.79,2.944
XRPUSDT,2026-08-28 15:00:00+00:00,1.4314,2026-09-22 13:00:00+00:00,1.57454,10.0,9.8,True,598,24.92,6.429
LTCUSDT,2026-08-28 15:00:00+00:00,49.36,2026-09-05 07:00:00+00:00,54.29600000000001,10.0,9.8,True,184,7.67,3.182
CHZUSDT,2026-08-28 15:00:00+00:00,0.01402,2026-09-12 04:00:00+00:00,0.015422,10.0,9.8,True,349,14.54,3.08
ETCUSDT,2026-08-28 15:00:00+00:00,7.71,2026-09-08 15:00:00+00:00,8.481,10.0,9.8,True,264,11.0,3.271
SANDUSDT,2026-08-28 17:00:00+00:00,0.0393,2026-09-22 20:00:00+00:00,0.043230000000000005,10.0,9.8,True,603,25.12,2.557
ARBUSDT,2026-08-28 17:00:00+00:00,0.0882,2026-08-31 19:00:00+00:00,0.09702000000000001,10.0,9.8,True,74,3.08,3.614
BCHUSDT,2026-08-28 17:00:00+00:00,247.5,2026-09-21 22:00:00+00:00,272.25,10.0,9.8,True,581,24.21,3.26
ADAUSDT,2026-08-28 17:00:00+00:00,0.2032,2026-09-03 16:00:00+00:00,0.22352,10.0,9.8,True,143,5.96,4.721
MANAUSDT,2026-08-28 17:00:00+00:00,0.073,2026-09-19 00:00:00+00:00,0.0803,10.0,9.8,True,511,21.29,2.829
FILUSDT,2026-08-28 17:00:00+00:00,0.6837,2026-09-01 17:00:00+00:00,0.75207,10.0,9.8,True,96,4.0,2.923
ENJUSDT,2026-08-28 17:00:00+00:00,0.0253,2026-09-04 19:00:00+00:00,0.02783,10.0,9.8,True,170,7.08,3.098
LTCUSDT,2026-08-28 17:00:00+00:00,48.86,2026-09-05 06:00:00+00:00,53.746,10.0,9.8,True,181,7.54,2.829
BNBUSDT,2026-08-28 17:00:00+00:00,693.26,2026-09-05 12:00:00+00:00,762.586,10.0,9.8,True,187,7.79,3.388
OPUSDT,2026-08-28 17:00:00+00:00,0.0904,2026-09-01 14:00:00+00:00,0.09944,10.0,9.8,True,93,3.88,4.779
APTUSDT,2026-08-28 17:00:00+00:00,0.54,2026-09-03 03:00:00+00:00,0.5940000000000001,10.0,9.8,True,130,5.42,5.98
